user_id, segment_id, segment_name         , total_orders, completed_orders, bad_orders, cancellation_rate  , days_since_signup
U001944,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               657
U001945,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               504
U001946,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               347
U001947,          3, Bad Customers        ,          3.0,              0.0,        1.0, 0.3333333333333333 ,               467
U001948,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               272
U001949,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               348
U001950,          1, Frequent Shoppers    ,          2.0,              1.0,        0.0, 0.0                ,               351
U001951,          3, Bad Customers        ,          3.0,              0.0,        2.0, 0.6666666666666666 ,               537
U001952,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               316
U001953,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               720
U001954,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               389
U001955,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               489
U001956,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               698
U001957,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               410
U001958,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               180
U001959,          2, Risky Frequent Buyers,          3.0,              0.0,        1.0, 0.3333333333333333 ,               815
U001960,          0, Low Frequency Users  ,          2.0,              1.0,        0.0, 0.0                ,               427
U001961,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               487
U001962,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               265
U001963,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               468
U001964,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               494
U001965,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               494
U001966,          1, Frequent Shoppers    ,          2.0,              0.0,        1.0, 0.5                ,               205
U001967,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               457
U001968,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               361
U001969,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               853
U001970,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               681
U001971,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               546
U001972,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               752
U001973,          0, Low Frequency Users  ,          5.0,              2.0,        2.0, 0.4                ,               763
U001974,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               687
U001975,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               663
U001976,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               502
